"","region_name","state_name","lat_max","lat_min","lng_max","lng_min","lat_avg","lng_avg","yearly_sunlight_kwh_kw_threshold_avg","count_qualified","percent_covered","percent_qualified","number_of_panels_n","number_of_panels_s","number_of_panels_e","number_of_panels_w","number_of_panels_f","number_of_panels_median","number_of_panels_total","kw_median","kw_total","yearly_sunlight_kwh_n","yearly_sunlight_kwh_s","yearly_sunlight_kwh_e","yearly_sunlight_kwh_w","yearly_sunlight_kwh_f","yearly_sunlight_kwh_median","yearly_sunlight_kwh_total","install_size_kw_buckets_json","carbon_offset_metric_tons","existing_installs_count"
"41588",48085031652,"Texas",33.07175064,33.05593872,-96.77036285,-96.79615021,33.06351852,-96.78308105,"1143.25",1324,99.93098689,91.43646409,6677,31329,15289,27927,18907,"33","100129","8.25","25032.25",1938857.017,11452718.49,4856634.522,9220432.329,6577783.87,"10961.92892","34046426.23","[[0,319],[5,490],[10,239],[15,58],[20,19],[25,29],[30,37],[35,31],[40,27],[45,11],[50,13],[55,10],[60,9],[65,5],[70,1],[80,4],[90,3],[100,1],[115,1],[120,1],[135,1],[140,1],[170,1],[190,1],[260,1],[290,2],[335,1],[375,1],[520,1],[750,1],[785,1],[890,1],[970,1],[995,2]]",16556.31569,10
"41589",48085031653,"Texas",33.05646896,33.04130173,-96.7698822,-96.79514313,33.04909134,-96.78233337,"1143.25",1940,99.9512433,94.63414634,1982,31226,15373,34801,18997,"35","102379","8.75","25594.75",587983.8207,11368829.71,4766465.211,11206326.97,6591846.995,"11956.58311","34521452.7","[[0,342],[5,750],[10,490],[15,196],[20,62],[25,19],[30,13],[35,7],[40,6],[45,7],[50,13],[55,5],[60,5],[70,2],[75,3],[85,4],[95,1],[105,1],[110,1],[115,1],[120,3],[125,1],[145,1],[170,1],[180,1],[195,1],[310,1],[680,1],[975,1],[995,1]]",16787.31463,19
"41590",48085031654,"Texas",33.04227066,33.03335953,-96.7698822,-96.79457855,33.03827667,-96.78175354,"1143.25",1174,100,94.52495974,1199,17898,7022,19885,1499,"32","47503","8","11875.75",366406.6343,6582589.268,2166236.252,6303647.638,519607.9224,"10639.18811","15938487.71","[[0,234],[5,550],[10,241],[15,84],[20,45],[25,13],[30,4],[125,1],[205,1],[835,1]]",7750.670584,11
"41591",48085031655,"Texas",33.03567886,33.02671814,-96.7699585,-96.79486847,33.03084564,-96.78282166,"1143.25",1192,99.83566146,98.10699588,4368,22002,11048,24022,14683,"44","76123","11","19030.75",1292549.183,8097580.707,3477974.107,7986636.691,5097091.729,"15240.05923","25951832.42","[[0,94],[5,405],[10,377],[15,166],[20,65],[25,34],[30,15],[35,9],[40,4],[45,5],[50,1],[55,3],[75,1],[90,1],[95,1],[105,1],[120,1],[155,1],[165,1],[205,1],[220,1],[235,1],[340,1],[730,1],[885,1],[995,1]]",12620.02442,8
"41592",48085031656,"Texas",33.09083176,33.05484009,-96.82293701,-96.84249878,33.07291031,-96.83329773,"1143.272772",532,99.82578397,92.84467714,471,8952,6133,8297,69714,"36","93567","9","23391.75",137472.7936,3245600.939,1910907.983,2754583.958,24067092.52,"12164.56333","32115658.19","[[0,101],[5,188],[10,104],[15,53],[20,14],[25,8],[30,5],[35,1],[45,2],[50,6],[55,2],[60,4],[65,3],[70,1],[75,1],[80,1],[95,3],[100,2],[110,2],[125,2],[130,1],[135,1],[160,1],[165,1],[205,2],[275,1],[310,1],[355,1],[405,2],[450,1],[470,2],[570,1],[630,1],[635,1],[660,1],[675,1],[755,1],[830,1],[835,1],[895,1],[990,1],[995,4],[1000,1]]",15617.40936,4
"41593",48085031657,"Texas",33.0971489,33.07067871,-96.79556274,-96.82476807,33.08349228,-96.81069183,"1143.257424",125,97.01492537,96.15384615,2183,5387,3438,9992,87429,"387","108429","96.75","27107.25",642935.351,2003988.513,1085211.831,3449441.04,29823644.63,"133593.6004","37005221.36","[[0,5],[5,8],[10,6],[15,6],[20,8],[25,8],[30,6],[35,2],[40,3],[45,1],[55,1],[60,1],[75,1],[80,1],[85,2],[90,2],[95,3],[105,1],[110,1],[115,1],[125,1],[135,2],[145,1],[150,2],[155,1],[160,2],[165,2],[170,2],[175,1],[180,2],[200,3],[250,2],[265,1],[285,2],[300,1],[315,1],[330,1],[355,1],[380,1],[385,1],[395,1],[405,1],[410,1],[420,1],[435,1],[455,1],[485,1],[505,1],[510,1],[535,1],[540,1],[555,2],[600,1],[605,1],[610,1],[685,1],[705,1],[720,1],[730,1],[750,1],[755,1],[775,1],[965,1],[995,4]]",17995.13767,0
"41594",48085031658,"Texas",33.07788849,33.05646133,-96.79514313,-96.82476807,33.0680275,-96.80953217,"1143.25",283,99.66329966,95.60810811,3702,14267,9152,13302,134992,"190","175415","47.5","43853.75",1082491.267,5290595.566,2945885.09,4421184.496,46485423.53,"66194.35201","60225579.95","[[0,18],[5,17],[10,10],[15,3],[20,14],[25,20],[30,21],[35,18],[40,14],[45,13],[50,10],[55,7],[60,3],[65,1],[70,3],[75,2],[80,2],[85,1],[90,2],[95,3],[100,1],[105,3],[110,1],[115,1],[120,2],[125,1],[130,2],[135,1],[145,2],[150,2],[160,2],[165,2],[170,2],[175,1],[180,2],[190,3],[200,2],[210,2],[215,1],[220,3],[225,2],[230,2],[235,1],[245,2],[250,4],[255,1],[275,2],[285,1],[295,2],[300,1],[310,1],[320,2],[325,1],[335,2],[355,1],[370,2],[375,2],[380,2],[400,3],[415,2],[420,1],[430,1],[435,1],[445,1],[505,1],[515,2],[530,2],[590,1],[600,1],[630,1],[640,2],[650,1],[695,1],[710,1],[775,1],[785,1],[835,1],[855,1],[885,1],[990,2],[995,4],[1000,1]]",29286.88338,2
"41595",48085031659,"Texas",33.08842087,33.0705719,-96.7917099,-96.80518341,33.08089828,-96.79692078,"1143.25",275,99.67741935,88.99676375,1421,6236,4144,7358,9006,"33","28165","8.25","7041.25",400001.0583,2296721.692,1297139.696,2427379.785,3119074.122,"10895.0543","9540316.353","[[0,80],[5,89],[10,35],[15,14],[20,4],[25,6],[30,4],[35,7],[40,6],[45,1],[50,1],[55,4],[65,1],[70,2],[75,1],[80,2],[85,2],[100,1],[105,3],[115,2],[120,1],[140,1],[145,2],[150,2],[190,1],[245,1],[780,1],[835,1]]",4639.326556,2
"41596",48085031660,"Texas",33.09561157,33.08346176,-96.78836823,-96.80548096,33.09037781,-96.79615021,"1143.25",419,100,94.79638009,683,9388,4320,9774,10232,"34","34397","8.5","8599.25",202240.4363,3455818.721,1346869.158,3196919.325,3531161.93,"11272.99634","11733009.57","[[0,88],[5,162],[10,62],[15,21],[20,10],[25,10],[30,6],[35,14],[40,9],[45,1],[50,2],[55,4],[60,1],[65,2],[70,2],[75,1],[90,3],[95,3],[100,3],[105,3],[110,1],[115,1],[120,2],[135,2],[160,1],[175,1],[190,1],[315,1],[335,1],[470,1]]",5705.603554,4
"41597",48085031661,"Texas",33.11231995,33.09431076,-96.76802063,-96.80545807,33.10137177,-96.78486633,"1143.25",816,99.66555184,91.27516779,941,11435,4223,14252,19069,"30","49920","7.5","12480",290270.2197,4131437.512,1308725.816,4723704.466,6626792.627,"10181.91094","17080930.64","[[0,195],[5,379],[10,126],[15,51],[20,14],[25,14],[30,5],[35,6],[40,3],[45,3],[50,3],[55,1],[60,1],[65,1],[70,1],[75,1],[90,1],[95,1],[135,3],[155,1],[165,1],[230,1],[775,1],[905,1],[995,1],[1000,1]]",8306.225098,6
"41598",48085031662,"Texas",33.10100174,33.08562851,-96.77147675,-96.78862,33.0921669,-96.77915955,"1143.25",1301,99.78323699,94.20709631,501,16631,9037,21952,1949,"31","50070","7.75","12517.5",143023.259,6087077.228,2741644.074,7014593.638,664133.8035,"10405.64148","16650472","[[0,266],[5,592],[10,288],[15,102],[20,19],[25,11],[30,5],[35,6],[40,3],[45,3],[50,1],[55,3],[90,1],[505,1]]",8096.898895,9
"41599",48085031663,"Texas",33.08615875,33.07707977,-96.77162933,-96.79360962,33.08242416,-96.78294373,"1143.25",1040,100,93.44115004,469,12590,7125,18032,1897,"32","40113","8","10028.25",137873.7515,4608710.545,2154682.155,5783398.032,656495.3119,"10672.7351","13341159.8","[[0,209],[5,463],[10,270],[15,70],[20,7],[25,2],[30,4],[40,3],[55,2],[65,5],[70,2],[115,1],[130,1],[195,1]]",6487.625215,9
"41600",48085031664,"Texas",33.07981873,33.0703392,-96.77171326,-96.7926712,33.07507324,-96.78160095,"1143.25",1173,100,91.35514019,4877,18986,4990,17485,1864,"31","48202","7.75","12050.5",1427026.797,6900580.264,1494371.251,5522850.034,645389.7473,"10277.98345","15990218.09","[[0,281],[5,530],[10,252],[15,83],[20,21],[25,3],[380,1],[800,1],[1000,1]]",7775.826367,11
"41601",48085031704,"Texas",32.99766159,32.98735046,-96.82842255,-96.84397888,32.99247742,-96.83651733,"1142.8522",857,100.2249719,96.18406285,6596,19614,7452,17856,12538,"47","64056","11.75","16014",2210410.737,7028527.6,2266534.068,5712149.705,4297771.612,"15374.74988","21515393.72","[[0,92],[5,234],[10,239],[15,143],[20,59],[25,31],[30,17],[35,8],[40,4],[45,4],[50,3],[55,2],[60,1],[85,2],[90,2],[100,3],[105,1],[110,1],[115,1],[130,1],[185,1],[210,1],[215,1],[225,1],[270,1],[335,1],[340,1],[935,1],[1000,1]]",10462.6444,5
"41602",48085031706,"Texas",32.99924088,32.98714066,-96.81179047,-96.82940674,32.99324036,-96.82138062,"1143.226667",811,99.88385598,94.30232558,491,17774,5667,15379,4328,"44","43639","11","10909.75",134756.2685,6294763.681,1722106.295,4850514.181,1477621.572,"14338.89653","14479762","[[0,106],[5,248],[10,208],[15,130],[20,61],[25,30],[30,10],[35,6],[40,5],[45,2],[60,1],[80,1],[85,1],[330,1],[335,1]]",7041.312036,1
"41603",48085031708,"Texas",32.99837875,32.98688126,-96.79363251,-96.81601715,32.99250031,-96.80384064,"1143.189713",1109,99.75903614,89.29146538,1508,18469,9306,19150,32401,"38","80834","9.5","20208.5",431642.734,6569446.439,2899288.9,6053303.801,11175467.66,"12363.42452","27129149.54","[[0,240],[5,330],[10,255],[15,142],[20,55],[25,24],[30,10],[35,10],[40,8],[45,3],[60,1],[65,1],[75,2],[80,2],[90,2],[100,2],[105,1],[110,1],[130,1],[150,1],[165,1],[195,1],[200,1],[205,2],[215,1],[235,1],[250,1],[270,1],[275,1],[290,1],[400,1],[420,1],[445,1],[735,1],[780,1],[805,1],[1000,1]]",13192.53778,3
"41604",48085031709,"Texas",33.01313019,32.99760056,-96.76708221,-96.79756927,33.00434494,-96.78249359,"1143.25",1140,99.67532468,92.83387622,2273,19755,12796,22683,26205,"39","83712","9.75","20928",641547.3411,7131155.696,4074315.106,7245917.009,9086805.123,"13213.83292","28179740.27","[[0,168],[5,393],[10,292],[15,127],[20,37],[25,13],[30,16],[35,10],[40,15],[45,10],[50,10],[55,7],[60,5],[65,6],[70,14],[75,2],[100,1],[140,1],[150,1],[175,1],[180,2],[240,2],[255,1],[340,1],[385,1],[590,1],[745,1],[995,2]]",13703.42582,7
"41605",48085031711,"Texas",33.00733948,32.99731064,-96.82923889,-96.84397888,33.00181961,-96.8366394,"1143.25",897,100,94.82029598,605,13406,9470,16460,7599,"40","47540","10","11885",176141.241,4843191.818,2898622.083,5256447.566,2636286.854,"13135.87634","15810689.56","[[0,127],[5,318],[10,258],[15,119],[20,35],[25,10],[30,10],[35,10],[40,3],[45,1],[60,1],[75,1],[90,1],[370,1],[655,1],[755,1]]",7688.524075,6
"41606",48085031712,"Texas",33.01649094,33.00400925,-96.82922363,-96.84384155,33.01078033,-96.83660889,"1143.25",935,100,92.39130435,1856,15977,10360,17263,4591,"33","50047","8.25","12511.75",528947.5637,5853945.806,3201029.775,5612881.996,1587747.141,"11113.95337","16784552.28","[[0,207],[5,357],[10,191],[15,58],[20,14],[25,16],[30,23],[35,11],[40,10],[45,5],[50,3],[55,13],[60,4],[65,3],[70,7],[75,3],[80,1],[85,1],[90,1],[95,1],[100,2],[105,1],[145,1],[150,1],[370,1]]",8162.100318,2
"41607",48085031713,"Texas",33.00727081,32.9976387,-96.81797791,-96.82937622,33.00233841,-96.82456207,"1143.25",319,99.70674487,93.82352941,2743,10581,4873,8839,5086,"44","32122","11","8030.5",776870.3447,3875919.363,1512929.22,2875987.806,1742386.36,"13914.20034","10784093.09","[[0,49],[5,92],[10,53],[15,20],[20,10],[25,7],[30,7],[35,6],[40,5],[45,14],[50,9],[55,16],[60,7],[65,2],[70,6],[75,1],[80,6],[85,3],[90,1],[100,1],[110,1],[190,1],[275,1],[500,1]]",5244.15833,0
"41608",48085031714,"Texas",33.01506042,32.99829102,-96.81365204,-96.82926941,33.00819397,-96.82113647,"1143.25",344,100,93.73297003,1465,10723,7736,11243,1046,"73","32213","18.25","8053.25",418031.1358,3904324.115,2478234.886,3690896.191,361139.1979,"25494.01534","10852625.53","[[0,41],[5,62],[10,36],[15,38],[20,45],[25,28],[30,19],[35,21],[40,21],[45,10],[50,6],[55,11],[60,2],[65,1],[190,1],[250,1],[295,1]]",5277.484723,0
"41609",48085031715,"Texas",33.01337814,32.99819946,-96.79527283,-96.81719208,33.00764847,-96.80796051,"1143.25",822,100,87.82051282,121,12376,4821,13119,3366,"31","33803","7.75","8450.75",35011.4532,4407486.044,1468567.553,4161651.773,1168764.93,"10344.73719","11241481.75","[[0,231],[5,300],[10,174],[15,63],[20,21],[25,7],[30,6],[35,4],[40,3],[45,3],[55,2],[65,2],[70,1],[80,1],[100,1],[110,1],[180,1],[250,1]]",5466.580237,2
"41610",48085031716,"Texas",33.00661087,32.99814987,-96.79579926,-96.81188965,33.00205612,-96.80323792,"1143.25",493,99.67320261,80.81967213,428,6985,3373,8769,6493,"32","26048","8","6512",121054.3803,2504228.16,1043569.784,2803506.132,2180798.535,"10643.06167","8653156.99","[[0,153],[5,150],[10,83],[15,49],[20,21],[25,14],[30,7],[35,6],[40,3],[50,1],[120,1],[140,1],[170,1],[295,2],[545,1]]",4207.912981,1
"41611",48085031717,"Texas",33.0102005,33.00257111,-96.79534912,-96.80476379,33.00618744,-96.79898834,"1143.25",262,100,82.64984227,466,5354,2647,4411,4614,"26","17492","6.5","4373",131990.2991,1943398.45,830238.4727,1441999.937,1612260.351,"8711.170526","5959887.51","[[0,97],[5,87],[10,19],[15,6],[20,3],[25,4],[30,11],[35,3],[40,7],[45,7],[50,4],[55,2],[60,4],[65,1],[75,1],[95,1],[115,1],[125,1],[185,1],[260,1],[345,1]]",2898.212531,0
"41612",48085031718,"Texas",32.99794006,32.98667145,-96.77867126,-96.79382324,32.99207687,-96.78697968,"1143.05024",755,99.87951807,91.07358263,953,14595,4914,12329,9661,"42","42452","10.5","10613",272807.719,5197053.582,1500005.316,3883552.905,3325472.575,"13891.96981","14178892.1","[[0,110],[5,240],[10,211],[15,84],[20,61],[25,19],[30,5],[35,5],[45,4],[55,1],[60,2],[65,4],[80,3],[130,1],[185,3],[280,1],[345,1]]",6895.003081,4
"41613",48085031719,"Texas",32.99777985,32.98926163,-96.76772308,-96.78125763,32.99435043,-96.77487946,"1143.25",412,100,90.74889868,505,6936,5157,8714,2485,"40","23797","10","5949.25",145158.384,2488910.196,1586273.921,2777097.596,858194.4419,"13073.18729","7855634.539","[[0,69],[5,133],[10,82],[15,61],[20,35],[25,6],[30,7],[35,3],[40,4],[45,2],[50,2],[60,1],[70,1],[80,1],[85,1],[90,1],[105,1],[185,1],[380,1]]",3820.08862,2
"41614",48085031720,"Texas",32.99248123,32.9865303,-96.76776886,-96.77906036,32.98898315,-96.77275085,"1142.891151",183,98.98477157,93.84615385,2992,6553,2498,3862,5107,"70","21012","17.5","5253",871679.9244,2380209.565,764835.0531,1298054.526,1759759.65,"23326.30513","7074538.718","[[0,18],[5,40],[10,22],[15,21],[20,11],[25,9],[30,16],[35,9],[40,5],[45,1],[50,3],[55,4],[60,1],[65,1],[70,2],[75,3],[80,3],[85,3],[90,2],[95,2],[110,2],[115,1],[120,1],[125,1],[155,2]]",3440.252308,0
"41615",48085031802,"Texas",33.01964951,32.99720001,-96.70768738,-96.73381805,33.0087738,-96.72042847,"1143.25",1610,99.88109394,95.83333333,8010,30202,19748,28635,70236,"50","156831","12.5","39207.75",2343696.597,10968890.35,6212737.394,9457401.981,24375688.58,"16529.12179","53358414.9","[[0,129],[5,392],[10,507],[15,291],[20,131],[25,60],[30,20],[35,10],[40,13],[45,8],[50,4],[55,4],[60,3],[65,2],[70,2],[75,1],[90,1],[95,1],[100,3],[120,1],[140,1],[145,1],[170,1],[175,1],[210,1],[300,1],[325,1],[350,2],[380,1],[520,2],[545,1],[575,1],[605,1],[735,1],[825,1],[830,1],[870,1],[925,1],[995,5],[1000,2]]",25947.47408,10
"41616",48085031804,"Texas",33.00777054,32.98595047,-96.72612,-96.76808929,32.99396515,-96.75034332,"1143.052929",810,98.15016322,89.80044346,8970,21291,10848,17637,78637,"53","137383","13.25","34345.75",2647419.623,7666823.112,3406074.051,5867295.791,26884705.54,"17209.89708","46472318.12","[[0,87],[5,216],[10,162],[15,115],[20,54],[25,21],[30,17],[35,12],[40,6],[45,6],[50,6],[55,4],[60,2],[65,7],[70,4],[75,3],[80,3],[85,7],[90,2],[95,2],[100,2],[105,2],[110,2],[115,2],[120,1],[125,1],[130,1],[135,2],[140,2],[145,4],[150,1],[155,1],[160,2],[165,1],[170,1],[175,1],[180,4],[200,2],[205,3],[215,1],[220,2],[240,2],[250,1],[255,1],[265,2],[275,1],[285,1],[325,1],[340,1],[350,1],[360,1],[365,2],[370,1],[385,1],[395,1],[400,1],[415,2],[435,1],[445,1],[450,1],[460,1],[500,1],[535,1],[570,1],[575,2],[585,1],[610,1],[655,1],[700,1],[775,1],[800,1],[995,1]]",22598.85853,4
"41617",48085031805,"Texas",32.99755096,32.98526001,-96.68238068,-96.72889709,32.991436,-96.70497894,"1143.128528",1759,99.5243129,93.41476367,3409,30953,17127,27640,44930,"44","124059","11","31014.75",984163.8777,10961396.44,5332261.203,8842372.839,15243906.3,"14563.32756","41364100.66","[[0,204],[5,568],[10,523],[15,288],[20,96],[25,24],[30,11],[35,6],[40,3],[45,1],[50,1],[55,2],[60,1],[65,3],[70,1],[80,1],[85,1],[105,1],[110,1],[125,1],[135,1],[170,1],[185,2],[200,1],[235,1],[255,1],[275,1],[285,1],[460,1],[485,1],[495,1],[500,1],[525,1],[550,1],[610,1],[615,1],[655,1],[690,1],[760,1],[835,1],[1000,1]]",20114.80161,9
"41618",48085031806,"Texas",33.00374985,32.99517822,-96.7288208,-96.75195313,33.00048828,-96.73975372,"1143.25",95,96.42857143,87.96296296,3137,6971,3802,5385,3842,"88","23137","22","5784.25",919119.3628,2561600.14,1204611.172,1833611.903,1321878.526,"29442.77813","7840821.104","[[0,5],[5,12],[10,13],[15,11],[20,9],[25,5],[30,2],[35,4],[40,4],[45,2],[50,1],[55,6],[60,1],[65,1],[70,4],[75,1],[80,1],[90,1],[100,2],[115,1],[140,1],[285,1],[295,2],[310,1],[360,1],[365,2],[690,1]]",3812.885048,0
"41619",48085031807,"Texas",33.01939011,33.00196075,-96.73184204,-96.76708221,33.01160812,-96.7495575,"1143.25",1737,99.55898567,96.17940199,10315,33301,18363,39660,88929,"56","190568","14","47642",2970870.46,12136753.34,5826092.136,13018407.38,30848259.77,"18933.08864","64800383.08","[[0,131],[5,328],[10,480],[15,433],[20,212],[25,57],[30,14],[35,5],[40,3],[45,2],[50,3],[55,1],[60,3],[65,1],[70,1],[75,3],[80,1],[90,1],[100,1],[105,2],[110,2],[115,1],[120,2],[125,3],[130,2],[135,2],[140,1],[145,5],[160,1],[180,3],[190,1],[195,1],[220,1],[225,1],[235,2],[300,1],[340,1],[380,1],[420,1],[430,1],[465,2],[500,1],[545,1],[555,1],[565,1],[590,1],[625,1],[635,1],[665,1],[680,1],[765,1],[775,1],[910,1],[930,1],[975,1],[995,4],[1000,2]]",31511.54815,17
"41620",48085031900,"Texas",33.03746033,32.99697113,-96.66442871,-96.70983887,33.01049042,-96.68985748,"1143.25",1380,99.34123847,91.51193634,5407,19162,7924,18249,533783,"55","584525","13.75","146131.25",1614172.897,6851893.024,2567938.511,5985714.56,185470301.4,"18681.81465","202490020.4","[[0,248],[5,338],[10,129],[15,63],[20,41],[25,42],[30,32],[35,26],[40,18],[45,16],[50,19],[55,9],[60,8],[65,14],[70,4],[75,17],[80,10],[85,10],[90,8],[95,13],[100,11],[105,5],[110,6],[115,8],[120,3],[125,6],[130,7],[135,3],[140,4],[145,7],[150,1],[155,7],[160,10],[165,3],[170,5],[175,5],[180,2],[185,6],[190,4],[195,8],[200,5],[205,1],[210,2],[215,4],[220,3],[225,2],[230,3],[235,4],[240,2],[245,3],[250,2],[255,2],[260,5],[265,2],[270,3],[275,2],[280,3],[285,2],[290,1],[295,3],[300,1],[305,3],[310,3],[315,2],[325,1],[335,1],[340,1],[345,2],[350,1],[355,4],[365,3],[370,3],[375,1],[380,4],[385,2],[390,1],[400,1],[405,2],[410,1],[415,2],[425,4],[430,1],[435,1],[445,2],[450,2],[465,3],[485,5],[490,3],[500,2],[505,2],[515,1],[520,3],[530,1],[540,1],[545,1],[555,1],[560,1],[575,1],[580,3],[615,1],[640,2],[645,1],[650,1],[660,1],[670,1],[680,2],[685,1],[700,2],[710,3],[725,1],[730,1],[735,3],[745,1],[755,1],[775,1],[780,2],[785,1],[795,1],[805,1],[815,2],[835,1],[840,1],[845,1],[850,1],[910,1],[935,1],[950,1],[990,1],[995,24],[1000,11]]",98468.15285,2
"41621",48085032003,"Texas",33.0313797,33.01800156,-96.68180084,-96.69930267,33.02479553,-96.69071198,"1143.25",1284,99.62880475,95.6780924,12257,28449,8619,16600,38503,"46","104428","11.5","26107",3605006.654,10515749.68,2757107.611,5577889.861,13317986.27,"15961.68308","35773740.07","[[0,109],[5,371],[10,418],[15,261],[20,41],[25,15],[30,3],[35,5],[40,4],[45,5],[50,3],[55,4],[60,3],[65,1],[70,2],[75,1],[80,1],[85,6],[90,1],[95,1],[100,2],[110,3],[120,1],[145,2],[150,2],[160,3],[175,1],[200,1],[275,2],[325,1],[365,1],[395,1],[470,1],[535,1],[580,1],[600,1],[640,1],[660,1],[730,1],[765,1],[955,1]]",17396.28501,2
"41622",48085032004,"Texas",33.03116989,33.0143013,-96.66391754,-96.68282318,33.02344894,-96.6728363,"1143.25",1918,99.79848866,96.81978799,16538,33639,16257,23553,15983,"46","105970","11.5","26492.5",4833240.794,12269891.37,5277499.011,7805763.383,5511444.595,"15494.78198","35697839.15","[[0,134],[5,557],[10,684],[15,351],[20,103],[25,39],[30,19],[35,7],[40,2],[45,4],[50,1],[65,1],[70,1],[75,1],[85,1],[90,1],[95,1],[100,1],[105,3],[110,1],[120,1],[145,1],[225,1],[240,1],[310,1],[860,1]]",17359.37542,5
"41623",48085032008,"Texas",33.0617218,33.03086853,-96.66194153,-96.68251801,33.04264069,-96.67404938,"1143.25",1582,99.81662592,96.87691366,11087,31195,14900,24783,15768,"46","97733","11.5","24433.25",3275377.427,11301823.72,4740189.99,8190408.724,5414309.939,"15506.07862","32922109.8","[[0,136],[5,457],[10,460],[15,327],[20,136],[25,36],[30,13],[35,2],[40,3],[45,2],[105,1],[135,1],[140,1],[250,1],[265,1],[340,1],[660,1],[855,1],[860,1],[1000,1]]",16009.57585,11
"41624",48085032009,"Texas",32.9977417,32.98445129,-96.64002991,-96.68247223,32.9908638,-96.66168213,"1143.146179",2071,99.95385325,95.61403509,992,31197,19366,41480,45163,"42","138198","10.5","34549.5",281576.1361,11325279.24,5934677.264,13428797.97,15626377.2,"14029.24585","46596707.81","[[0,306],[5,660],[10,554],[15,355],[20,132],[25,36],[30,2],[35,1],[50,1],[55,1],[90,1],[115,1],[145,1],[155,1],[160,1],[195,1],[220,1],[235,1],[255,1],[285,1],[365,1],[385,1],[475,1],[595,1],[680,1],[700,1],[795,1],[860,1],[995,5]]",22659.34755,11
"41625",48085032010,"Texas",33.03147125,33.00577164,-96.6318512,-96.66509247,33.01569366,-96.65264893,"1143.25",1061,99.12967798,93.15188762,5951,16618,9204,13854,50774,"39","96401","9.75","24100.25",1737970.332,6085798.326,2938178.182,4660437.896,17626692.84,"13278.58887","33049077.57","[[0,164],[5,378],[10,238],[15,119],[20,47],[25,17],[30,27],[35,16],[40,6],[45,7],[50,1],[55,3],[60,3],[65,2],[70,2],[75,2],[80,2],[85,1],[105,1],[110,3],[115,1],[130,1],[135,1],[145,2],[160,1],[165,1],[175,1],[185,1],[195,1],[350,1],[415,1],[575,1],[605,1],[680,1],[755,1],[820,1],[915,1],[995,3],[1000,1]]",16071.31856,3
"41626",48085032011,"Texas",33.00912094,32.98424911,-96.62732697,-96.66500854,32.99888992,-96.64575958,"1143.158408",1543,99.81617647,94.72068754,1932,26862,14398,27728,49194,"38","120114","9.5","30028.5",566564.1113,9690686.945,4433188.287,9006282.237,17061868.78,"12802.23723","40758590.36","[[0,240],[5,557],[10,370],[15,143],[20,52],[25,28],[30,42],[35,22],[40,19],[45,10],[50,5],[55,2],[60,4],[65,3],[70,5],[75,4],[80,2],[85,1],[90,1],[95,2],[100,2],[105,1],[115,2],[120,1],[125,1],[135,1],[150,1],[170,2],[175,1],[180,1],[190,1],[205,1],[220,1],[225,2],[270,1],[285,1],[300,1],[310,1],[335,1],[355,2],[725,1],[995,5]]",19820.35015,5
"41627",48085032012,"Texas",33.04367828,33.03116989,-96.68196869,-96.69921112,33.03601456,-96.68948364,"1143.25",961,99.89909183,97.07070707,6776,18552,5058,10830,17567,"36","58783","9","14695.75",1993380.367,6743397.722,1597016.526,3618314.749,6087414.742,"12286.41693","20039524.11","[[0,112],[5,440],[10,279],[15,75],[20,13],[25,10],[30,2],[35,1],[40,4],[45,2],[50,4],[55,1],[60,1],[65,1],[85,1],[95,1],[115,1],[120,1],[140,1],[150,1],[155,2],[160,1],[235,1],[245,1],[255,1],[385,1],[785,1],[995,2]]",9744.949007,2
"41628",48085032013,"Texas",33.07535934,33.03710938,-96.67285919,-96.70433044,33.05530548,-96.68782043,"1143.25",1166,96.973962,84.61538462,5733,15831,12872,17944,62396,"42","114776","10.5","28694",1687398.963,5789187.305,4009736.923,5986634.949,21634049.18,"14390.51785","39107007.32","[[0,167],[5,345],[10,275],[15,170],[20,47],[25,26],[30,30],[35,12],[40,16],[45,8],[50,7],[55,5],[60,5],[65,9],[70,3],[75,1],[80,1],[85,2],[90,1],[95,2],[100,1],[105,4],[120,1],[125,1],[130,1],[140,1],[145,1],[155,1],[160,1],[200,1],[205,1],[225,1],[235,2],[240,1],[245,1],[250,1],[275,1],[325,1],[360,1],[390,1],[480,1],[510,1],[520,1],[640,1],[845,1],[990,1],[995,3],[1000,1]]",19017.2077,1
"41629",48091310100,"Texas",29.70816994,29.6875,-98.10675049,-98.13652802,29.69781876,-98.12335968,"1099.05",1286,96.68292683,64.8839556,6057,13854,14826,10489,48395,"29","93621","7.25","23405.25",1755494.902,4617494.053,4626410.358,3230792.08,16117413.19,"8848.400183","30347604.59","[[0,410],[5,414],[10,185],[15,85],[20,47],[25,17],[30,17],[35,15],[40,10],[45,9],[50,6],[55,5],[60,4],[65,1],[70,3],[75,7],[80,1],[85,4],[90,1],[95,3],[100,4],[105,1],[110,1],[115,2],[125,2],[130,4],[140,1],[145,1],[155,3],[170,1],[180,3],[185,1],[195,1],[200,1],[205,1],[210,2],[220,1],[230,1],[245,1],[255,1],[260,1],[270,1],[320,1],[405,1],[415,1],[555,1],[615,1],[620,1],[715,1]]",14757.62885,1
